"","ID","quarter","course level","prompt","age","gender","L1","other L1s","L at home","L studied","listening","reading","speaking","writing","lived in Span-speaking co","level","first_person_verb","second_person_verb","third_person_verb","total_main_verbs","total_verbs","Indicative_mood","Subjunctive_mood","Imperative_mood","Participle_mood","Gerund_mood","Infinitive_mood","Present_tense","Imperfect_tense","Future_tense","Preterit_tense","Conditional_tense","ADJECTIVE","CONJUNCTION","DETERMINER","NOUN","PRONOUN","ADVERB","ADPOSITION","VERB","NUMBER","DATE","INTERJECTION","PUNCTUATION","mtld","NumAdj","NumVb","NumTokens","self_assessment_score"
"329",151492,"W18","SPA 2","vacation","19

06/26/1998","Male","English",NA,"No.","I studied French for 2/3 an academic year in 4th Grade and again for a semester in Community College.",3,2,1,2,"No",2,22,0,12,34,56,33,1,0,0,0,22,33,0,1,0,0,14,7,39,66,16,9,42,56,0,0,0,38,32.3447452229299,12,47,250,8
"330",151535,"S18","SPA 3","vacation","20","Male","English",NA,NA,NA,2,1,1,2,"No",3,3,1,22,26,36,25,0,1,4,0,6,9,1,0,0,15,9,20,50,76,11,11,39,36,2,0,0,51,53.2461139896373,14,34,255,6
"331",151535,"W19","SPA 22","terrible","21","Male","English",NA,NA,NA,2,3,3,3,"No",22,17,1,25,43,51,41,1,1,1,3,4,14,17,1,10,0,14,21,30,46,37,26,31,51,3,0,1,51,83.3169502205419,15,36,256,11
"332",151553,"F18","SPA 2","terrible","20","Male","English",NA,NA,"American Sign Language. I studied it for four years in high school.",1,2,1,1,"No",2,2,1,48,51,64,51,0,0,4,0,9,10,17,0,24,0,13,17,37,62,14,18,28,64,0,0,0,54,43.0249262536873,16,46,253,5
"333",151597,"F19","SPA 21","terrible","21","Female","Other",NA,"Tamil",NA,3,4,2,3,"Yes",21,6,0,34,40,52,32,8,0,3,1,8,28,4,0,8,0,22,16,49,56,18,11,27,52,0,0,1,37,73.9781175809072,21,35,250,12
"334",151677,"S18","SPA 3","vacation","20","Female","English",NA,"no",NA,3,2,2,3,"No",3,17,0,25,42,50,42,0,0,3,0,5,22,5,1,8,6,11,17,33,63,19,20,36,50,2,0,0,62,68.6248200613933,14,33,250,10
"335",151677,"W18","SPA 2","vacation","19","Female","English","Not applicable","no","I studied Spanish for five years before studying it again in college.",3,2,2,3,"No",2,13,0,33,46,59,46,0,0,3,0,10,16,16,0,14,0,12,25,51,66,13,22,35,59,2,0,0,67,63.52797699324,11,43,287,10
"336",151790,"S18","SPA 3","vacation","20","Female","Other","Gujarati","Gujarat","Hane not studied another language.",3,2,2,3,"No",3,14,0,20,34,43,34,0,0,2,0,7,17,0,2,2,13,21,19,41,72,19,17,30,43,1,0,0,48,76.773753894081,25,28,262,10
"337",151822,"S18","SPA 3","vacation","19","Male","English",NA,NA,NA,2,2,2,3,"No",3,9,4,14,27,57,19,6,2,2,1,27,17,3,2,1,2,8,19,41,67,31,19,59,57,2,0,1,38,79.2679582473962,9,46,300,9
"338",151822,"S19","SPA 23","terrible","20  yrs","Male","English",NA,NA,"Cantonese (Less than one year) ",3,3,4,3,"No",23,15,3,27,45,58,42,2,1,3,1,9,14,8,1,19,2,11,23,37,48,46,15,40,58,4,0,2,64,111.905956335504,12,39,281,13
"339",151955,"W18","SPA 2","vacation","19","Female","English",NA,NA,"French for 2 years.",2,2,2,2,"No",2,7,0,13,20,31,17,3,0,3,0,8,19,1,0,0,0,3,5,24,26,9,8,17,31,0,0,0,16,40.3333333333333,6,21,121,8
"340",151990,"F18","SPA 21","terrible","20","Female","English",NA,NA,NA,3,4,4,3,"No",21,18,0,15,33,42,32,1,0,0,2,7,12,6,0,15,0,7,23,44,52,29,14,29,42,3,2,0,40,63.1951379973755,9,32,252,14
"341",151990,"W19","SPA 22","terrible","20","Female","English","n/a","n/a","n/a",3,4,2,4,"No",22,21,1,30,52,64,48,3,1,1,3,8,8,15,2,26,0,8,30,37,45,24,20,22,64,5,1,0,53,83.6555004135649,9,47,259,13
"342",152023,"W18","SPA 3","vacation","19","Male","English,Other","Hindi ","Hindi ","German - 1 year ",3,3,3,3,"No",3,15,0,21,36,51,30,6,0,1,0,14,32,1,0,2,1,14,18,49,72,9,12,38,51,1,0,0,36,45.6140350877193,15,38,260,12
"343",152026,"S18","SPA 22","vacation","19","Female","English",NA,"No",NA,3,2,3,3,"Yes",22,22,0,19,41,74,41,0,0,3,0,30,29,1,0,1,10,16,29,48,85,14,15,44,74,3,0,0,56,78.2386363636364,16,65,330,11
"344",152083,"F19","SPA 3","terrible","21","Female","English",NA,"no",NA,2,3,1,2,"No",3,20,0,26,46,78,45,1,0,13,1,18,2,23,0,20,1,11,18,50,49,14,29,39,78,1,5,0,37,81.8284279248168,22,50,308,8
"345",152083,"S19","SPA 2","terrible","21","Female","English",NA,NA,NA,2,3,1,2,"No",2,15,0,23,38,56,35,3,0,5,0,13,9,11,0,15,3,22,19,37,49,23,18,40,56,0,0,0,29,88.3333333333333,22,35,265,8
"346",152099,"F19","SPA 3","terrible","21","Female","English",NA,NA,"French, 4 years (high school)

Spanish, 4 years (high school) and 2 quarters (UC Davis)",3,2,2,2,"No",3,3,1,49,53,58,51,0,2,1,0,4,8,24,0,19,0,12,23,50,64,46,22,29,58,6,1,1,77,61.3938596491228,15,39,306,9
"347",152099,"S19","SPA 2","terrible","21","Female","English",NA,NA,"French, 4 years",2,2,1,2,"No",2,19,13,39,71,85,71,0,0,1,0,13,39,9,0,23,0,12,27,84,117,52,18,28,85,11,0,0,121,50.4152840623429,13,59,424,7
"348",152099,"W19","SPA 2","terrible","20","Female","English",NA,NA,"French, 4 years (8-11th grade)",2,3,1,2,"No",2,4,1,45,50,57,49,1,0,0,0,7,16,15,0,19,0,12,26,35,64,23,21,19,57,2,0,0,79,46.5487249544627,11,42,255,8
"349",152301,"W18","SPA 24","vacation","19 years old","Female","English",NA,"No",NA,4,3,3,4,"No",24,9,0,19,28,53,27,1,0,4,0,21,20,2,0,1,5,18,21,38,61,21,15,35,53,0,0,0,36,89.5034655871883,17,41,265,14
"350",152605,"F18","SPA 1","terrible","20","Female","English,Other","Punjabi/Hindi","Punjabi","No I have not studied other languages before",2,2,2,2,"No",1,0,0,32,32,52,32,0,0,5,2,13,2,13,0,17,0,5,13,40,43,14,8,31,52,4,0,0,29,54.0620264392506,9,40,214,8
"351",152659,"W18","SPA 3","vacation","20","Female","English","n/a","Vietnamese","Vietnamese, 3",4,3,3,4,"No",3,20,1,13,34,60,34,0,0,4,0,22,31,0,3,0,0,12,15,38,60,17,12,35,60,0,0,0,57,39.791706539075,14,38,251,14
"352",152749,"F18","SPA 3","terrible","20","I do not identify with either genders","Other","Chinese","Yes, Chinese","I learned English for about 8 years. I only learned it because I'm in the U.S. ",3,3,3,3,"No",3,15,0,18,33,46,30,3,0,1,3,9,11,4,4,14,0,12,21,51,71,15,15,38,46,1,1,0,66,63.4327974946759,16,42,270,12
"353",152967,"F19","SPA 3","terrible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,45,47,63,45,2,0,11,1,4,0,25,0,21,1,9,24,47,55,18,15,26,63,1,0,0,26,68.1128164363459,14,38,254,NA
"354",152967,"S19","SPA 2","terrible","21","Female","English","n/A",NA,NA,3,4,2,3,"No",2,0,0,55,55,74,54,1,0,2,1,16,0,18,0,37,0,5,23,45,46,28,22,37,74,2,0,0,36,54.0205128205128,6,65,276,12
"355",152970,"W18","SPA 23","vacation","20","Female","English",NA,"Khmer",NA,3,3,3,3,"No",23,12,0,17,29,46,28,1,0,1,0,16,24,0,5,0,0,19,24,37,69,20,11,29,46,3,0,0,40,76.0445089501693,19,36,256,12
"356",152996,"W18","SPA 1","vacation","20 years old","Female","Other","Portuguese","Portuguese","French, 3 years",3,3,3,2,"No",1,7,0,13,20,32,19,1,0,1,2,9,9,2,0,1,8,8,10,29,37,5,6,28,32,1,0,0,13,75.0033936651584,9,23,159,11
"357",153012,"F19","SPA 2","terrible","21","Male","English","If I were to pick one, I would consider english my native language","Vietnamese ","The answer is a bit fuzzy and not clear cut. Growing up, I learned to speak both English and Vietnamese at the same time. My English is definitely stronger than my vietnamese. I am still able to speak both languages to this day.",3,3,3,2,"No",2,4,1,46,51,70,49,2,0,3,6,10,48,0,0,3,0,6,27,50,59,22,12,27,70,1,0,0,55,51.7069306930693,5,54,272,11
"358",153058,"S19","SPA 3","terrible","21","Female","Mandarin",NA,"Mandarin","English (for 12 years)",2,3,2,2,"No",3,13,0,31,44,56,43,1,0,4,0,8,5,16,0,23,0,11,21,36,49,22,14,36,56,1,0,0,35,66.9336663189226,14,33,250,9
"359",153058,"W19","SPA 2","terrible","21","Female","Mandarin",NA,"Yes, Chinese.","I have learned Chinese sine I was young and started learning English since 3rd grade.",1,2,2,2,"No",2,26,6,45,77,101,71,3,3,1,3,20,35,5,4,27,3,24,28,58,59,64,41,41,101,0,0,2,107,94.8139878914062,24,81,405,7
"360",153102,"F18","SPA 24","terrible","20","Female","English","no","Spanish","My first language was spanish but i lost a lot of it growing up",3,4,3,4,"No",24,6,0,36,42,58,40,2,0,5,2,9,7,14,0,21,0,13,20,45,49,31,19,35,58,4,0,0,26,81.383579003535,15,39,269,14
"361",153177,"S19","SPA 2","terrible","Veinte años","Female","English","English and Vietnamese","Vietnamese","American sign language (3 years)",2,2,1,2,"No",2,17,4,31,52,77,51,0,1,4,6,15,15,12,0,24,0,6,23,27,51,41,22,23,77,2,0,0,66,76.2433401639344,9,59,266,7
"362",153177,"W19","SPA 1","terrible","20","Female","English",NA,"Vietnamese","American Sign Language (ASL) for 3 years. ",2,2,2,2,"No",1,6,0,19,25,32,25,0,0,4,0,3,1,12,1,11,0,13,14,31,37,10,6,16,32,0,0,0,17,81.75,18,15,159,8
"363",153195,"F18","SPA 3","terrible","20","Female","Other","Hindi","Yes, Hindi",NA,3,3,3,3,"Yes",3,31,0,13,44,57,44,0,0,2,1,10,1,9,0,34,0,6,28,41,49,18,19,41,57,1,0,0,31,55.0472800891511,6,45,261,12
"364",153195,"S18","SPA 2","vacation","19","Female","Other","Hindi","Yes, Hindi",NA,3,3,2,3,"No",2,19,0,10,29,52,28,1,0,1,2,20,29,0,0,0,0,15,18,42,70,12,9,33,52,1,0,0,42,56.9455476073014,17,44,251,11
"365",153215,"F18","SPA 24","terrible","19","Female","English",NA,"Spanish",NA,3,3,3,4,"No",24,3,1,38,42,63,31,10,1,2,4,15,21,15,0,3,2,12,23,34,45,21,21,34,63,2,1,1,24,56.2352199554046,9,41,254,13
"366",153440,"W18","SPA 3","vacation","19","Female","English",NA,"sometimes Arabic. i'm not fluent but my parents are 

 ",NA,3,2,3,2,"No",3,18,0,24,42,51,38,4,0,3,1,5,25,5,0,0,12,17,21,28,51,18,25,31,51,1,0,0,39,70.7230284291378,18,35,250,10
"367",153490,"S18","SPA 24","vacation","20","Female","Spanish",NA,"Spanish",NA,4,4,3,3,"No",24,8,0,24,32,44,17,15,0,2,2,8,23,7,0,0,2,19,29,48,60,14,8,32,44,1,0,0,26,63.88186302256,18,26,253,14
"368",153523,"S18","SPA 2","vacation","20","Female","English",NA,"no","no",3,3,3,3,"No",2,15,0,22,37,60,34,3,0,1,0,22,37,0,0,0,0,16,24,44,65,9,12,24,60,1,0,0,29,51.4158819395643,16,43,256,12
"369",153536,"W18","SPA 3","vacation","20","Male","English",NA,"Arabic ","Spanish 3 years in high school ",3,2,2,3,"No",3,11,0,25,36,49,34,2,0,5,0,8,19,4,1,9,3,23,20,50,54,12,25,25,49,0,0,0,29,94.6409542915795,24,29,258,10
"370",153672,"S18","SPA 21","vacation","19","Female","English",NA,"No","No",3,4,4,3,"No",21,22,0,19,41,56,39,2,0,4,2,9,17,2,3,2,17,12,26,48,57,9,14,40,56,0,0,0,39,55.1839363241679,17,41,261,14
"371",153672,"W18","SPA 3","vacation","19","Female","English",NA,"No.","No.",3,3,4,2,"No",3,22,0,28,50,65,49,1,0,3,4,8,29,4,0,5,12,12,24,48,69,13,12,40,65,1,0,0,37,59.005919395466,16,44,293,12
"372",153672,"W19","SPA 24","terrible","20","Female","English",NA,NA,NA,4,4,5,4,"Yes",24,3,0,35,38,57,36,2,0,0,2,17,7,10,0,20,1,13,25,43,52,15,22,34,57,2,0,0,36,88.3333333333333,12,43,265,17
"373",153749,"F19","SPA 1","terrible","21","Male","Other","Arabic","Arabic","English, 9 years",3,3,3,2,"No",1,5,0,12,17,29,14,3,0,2,2,8,5,9,0,3,0,5,15,23,34,15,13,26,29,1,0,0,13,42.8799455984174,7,24,157,11
"374",153752,"F18","SPA 21","terrible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,2,42,44,59,42,2,0,4,1,10,7,21,3,10,3,13,25,53,54,27,14,39,59,3,2,0,43,69.5239786354174,14,41,282,NA
"375",153752,"S18","SPA 3","vacation","20","Female","English","n/a","vietnamese","Chinese (4 years)",3,2,2,3,"No",3,14,0,19,33,55,30,3,0,0,3,19,29,1,1,0,2,21,31,36,64,13,16,31,55,1,0,1,32,76.2092245989305,20,34,267,10
"376",153752,"W19","SPA 22","terrible","20","Female","English",NA,"Vietnamese",NA,3,3,3,5,"No",22,1,1,59,61,83,58,2,1,3,3,16,3,20,0,34,3,25,35,52,78,31,14,46,83,1,0,0,52,59.2317834754449,27,60,364,14
"377",153850,"W18","SPA 21","vacation","19","Female","English",NA,"Fluently understand Marathi (Indian Dialect). ",NA,3,3,3,3,"No",21,11,4,25,40,67,38,2,0,1,2,24,39,0,0,0,1,29,30,42,71,19,9,38,67,0,0,0,35,75.182504671752,30,41,305,12
"378",153876,"S19","SPA 3","terrible","20","Female","English",NA,NA,NA,3,3,3,3,"No",3,0,0,67,67,96,66,1,0,5,0,24,0,39,0,25,3,30,24,56,76,37,14,47,96,2,0,0,55,72.5255319148936,31,64,383,12
"379",153965,"F18","SPA 23","terrible","20","Female","English",NA,NA,"Mandarin - 3 years ",3,3,2,3,"No",23,2,0,39,41,54,39,2,0,4,3,6,36,1,0,4,0,14,24,28,77,18,11,24,54,1,0,0,24,54.8765957446809,18,34,256,11
"380",153965,"S18","SPA 22","vacation","20","Female","English",NA,NA,"Mandarin - 3 years",3,2,2,3,"No",22,12,3,18,33,51,29,3,1,4,1,13,25,2,0,0,5,20,21,32,62,23,14,36,51,0,0,0,34,58.5845333289548,21,32,257,10
"381",153965,"W18","SPA 21","vacation","19","Female","English",NA,"No","Mandarin (3 years) ",2,1,1,2,"No",21,19,0,16,35,44,35,0,0,0,2,7,23,0,2,0,10,29,29,31,63,15,10,29,44,0,0,0,28,50.9442086799072,26,31,251,6
"382",153965,"W19","SPA 24","terrible","20","Female","English",NA,NA,"Mandarin - 3 years ",3,3,3,2,"No",24,22,1,19,42,52,40,1,1,4,2,4,26,5,0,8,2,6,27,42,46,33,20,29,52,1,1,0,22,49.9717741935484,7,40,255,11
"383",154043,"F18","SPA 23","terrible","20 ","Female","English",NA,NA,"N/A ",2,3,2,3,"No",23,31,1,32,64,92,63,1,0,4,4,20,17,9,0,33,5,18,34,73,95,44,36,71,92,10,2,2,94,71.6523847159315,18,67,485,10
"384",154043,"S18","SPA 22","vacation","19","Female","English",NA,NA,NA,3,2,2,3,"No",22,16,0,16,32,41,31,1,0,1,0,8,17,2,1,1,11,11,20,47,60,16,15,27,41,4,0,0,37,69.3039118778097,14,26,255,10
"385",154043,"W18","SPA 21","vacation","19","Female","English",NA,NA,NA,2,1,2,3,"No",21,15,0,19,34,50,32,2,0,2,0,14,22,0,9,1,2,19,24,42,58,18,12,34,50,3,0,1,25,80.9816205224464,22,36,263,8
"386",154148,"F19","SPA 1","terrible","21","Female","English","English","Arabic (not fluently), mostly comprehension. ","Arabic-1 year",3,3,2,3,"No",1,13,1,14,28,39,25,2,1,5,0,6,10,5,0,12,0,4,1,23,32,14,19,22,39,1,0,0,27,49.6716079507373,8,24,149,11
"387",154161,"S18","SPA 3","vacation","19","Female","English",NA,"Occasionally Catonese.",NA,2,2,2,2,"No",3,20,0,33,53,98,51,2,0,13,1,31,32,0,0,1,20,30,35,61,112,27,25,75,98,4,0,0,65,69.3530970982143,37,57,473,8
"388",154192,"S18","SPA 21","vacation","19","Female","English",NA,NA,NA,3,4,3,3,"Yes",21,17,1,17,35,57,29,6,0,0,0,22,31,0,0,1,3,24,30,54,66,10,8,25,57,0,0,0,33,73.198726991187,24,46,271,13
"389",154224,"W19","SPA 23","terrible","20","Female","English",NA,"mandarin","mandarin, 5 years when i was a kid",3,3,2,3,"No",23,3,0,37,40,55,40,0,0,0,0,15,6,18,0,16,0,14,23,52,66,24,20,42,55,1,1,0,33,58.7931096464949,14,46,293,11
"390",154530,"S18","SPA 2","vacation","25","Male","Other","Vietnamese","Vietnamese","Chinese for 1 semester",2,1,2,1,"No",2,8,3,21,32,45,30,2,0,7,0,6,18,8,1,5,0,26,21,42,62,10,22,29,45,4,0,0,34,138.178699509167,33,26,265,6
"391",154690,"S19","SPA 3","terrible","21","Female","Other","Punjabi","Punjabi",NA,3,3,3,3,"No",3,10,0,35,45,76,44,1,0,7,9,15,9,22,0,13,1,13,21,34,54,17,17,23,76,2,0,0,42,90.2779761493558,17,53,261,12
"392",154690,"W19","SPA 2","terrible","21","Female","Other","Punjabi","Punjabi","I haven't.",3,3,2,3,"No",2,14,0,25,39,62,37,2,0,6,1,16,4,13,0,19,3,10,23,31,44,39,12,27,62,0,2,0,36,66.2240429100695,15,45,253,11
"393",154774,"S18","SPA 3","vacation","19","Female","English",NA,"Some French at home but not often","French: 4 years",2,3,2,2,"No",3,7,1,27,35,44,28,7,0,3,0,6,31,3,0,1,0,18,21,35,61,32,12,22,44,2,1,0,33,49.5739131753325,20,28,250,9
"394",154819,"F19","SPA 2","terrible","I am twenty-one / 21 years old.","Female","English","N/A.","Yes. The language is Vietnamese.","I've studied Vietnamese for many years--specifically from the ages of two to ow.",2,3,2,2,"No",2,23,0,22,45,66,45,0,0,4,3,14,2,10,0,32,1,13,20,42,57,18,17,37,66,2,1,0,34,88.1962809917355,15,45,279,9
"395",154983,"F18","SPA 1","terrible","20","Female","English",NA,"No, only English",NA,2,2,2,2,"No",1,7,0,18,25,27,23,2,0,0,1,1,17,3,0,5,0,14,7,28,39,8,11,14,27,5,0,0,31,55.8447151316366,11,18,152,8
"396",154983,"S19","SPA 3","terrible","20","Female","English","English",NA,NA,3,3,2,3,"No",3,20,0,33,53,67,52,1,0,2,3,9,6,16,0,30,1,28,16,59,73,27,19,44,67,6,0,0,48,77.9255638080454,30,45,334,11
"397",154983,"W19","SPA 2","terrible","20","Female","English",NA,"No - English only","I have only ever learned Spanish",2,3,2,2,"No",2,13,0,32,45,60,45,0,0,5,1,9,10,13,0,22,0,19,7,61,63,18,13,38,60,7,0,0,45,71.48576326774,21,38,281,9
"398",155281,"S18","SPA 3","vacation","26","Female","Other","Vietnamese","Vietnamese","I started studying English when I was 10. ",3,3,2,3,"No",3,33,1,11,45,65,41,3,1,2,0,18,23,0,21,0,0,13,26,43,69,14,18,40,65,0,0,0,38,86.312134195124,16,50,285,11
"399",155326,"S18","SPA 3","vacation","21","Female","English",NA,"Arabic","Arabic, but more of a practice at home. I studied it on and off since I was young.",4,3,2,3,"No",3,19,0,23,42,66,40,2,0,1,0,23,29,1,4,2,6,19,22,30,56,15,18,25,66,2,0,0,40,99.0373972846833,21,48,250,12
"400",155326,"W18","SPA 2","vacation","21","Female","English",NA,"Arabic",NA,3,2,2,3,"No",2,13,1,25,39,62,36,2,1,3,1,19,27,3,1,0,7,14,27,36,47,20,16,26,62,0,0,0,23,76.5609429689109,16,42,251,10
"401",155658,"W18","SPA 1","vacation","20","Female","English",NA,"No.","I studied French for 2 years in high school.",2,2,2,2,"No",1,15,0,4,19,25,19,0,0,1,1,4,19,0,0,0,0,13,11,26,42,11,6,26,25,0,0,0,30,83.4628096639686,15,18,157,8
"402",156307,"W18","SPA 21","vacation","19","Female","English",NA,"spanish",NA,NA,NA,NA,NA,NA,21,24,0,21,45,64,35,10,0,3,0,16,27,0,17,0,1,13,27,30,42,26,20,36,64,0,0,0,26,65.8820852964836,14,42,253,NA
"403",156708,"W18","SPA 22","vacation","23","Male","English",NA,"No ","French- 2 years 

Russian- 1 year ",3,2,3,3,"No",22,13,0,16,29,47,28,1,0,1,0,17,13,1,0,5,10,8,22,31,65,20,9,35,47,0,0,0,35,81.4314928425358,11,37,242,11
"404",156864,"S18","SPA 21","vacation","19","Female","English",NA,NA,NA,1,1,1,1,"No",21,16,0,19,35,59,35,0,0,7,2,15,18,0,0,0,17,15,16,48,73,21,20,56,59,0,0,0,40,75.7622950819672,19,40,316,4
"405",157048,"S18","SPA 3","vacation","24","Female","Other","Vietnamese","Yes, Vietnamese","I've been studying English when I was 5 years old until now.",3,3,2,3,"No",3,21,0,9,30,57,30,0,0,3,0,24,23,0,7,0,0,25,13,47,90,10,13,58,57,3,0,0,44,88.1732026143791,30,44,328,11
"406",157185,"F18","SPA 2","terrible","I am 20 years old. ","Male","English,Other","I also consider Vietnamese as my native language. ","I speak Vietnamese at home. ","I have not studied any other languages before Spanish. ",2,3,3,4,"No",2,14,1,26,41,51,39,2,0,3,1,6,18,11,0,12,0,19,22,49,65,39,18,26,51,0,0,0,44,55.3674418604651,20,28,288,12
"407",157185,"W19","SPA 3","terrible","I am 20 years old.","Male","Other","Vietnamese.","Vietnamese.","I do not speak any other languages besides English and Vietnamese.",2,4,4,5,"No",3,6,0,31,37,59,34,3,0,2,0,20,13,10,0,14,0,15,24,38,56,48,16,30,59,0,0,0,35,61.9031107296998,16,46,278,15
"408",157501,"W18","SPA 3","vacation","21","Male","English","n/a","n/a","n/a",3,3,3,4,"No",3,18,0,21,39,57,33,6,0,0,0,18,17,3,0,0,19,19,32,34,58,7,10,32,57,1,0,0,26,76.8303677342823,19,43,253,13
"409",157581,"W18","SPA 23","vacation","22","Male","Spanish",NA,"Spanish ","English- Learned since kindergarten ",4,5,4,4,"Yes",23,8,2,22,32,66,32,0,0,5,4,25,28,0,0,0,4,25,27,46,92,23,9,38,66,0,0,0,39,69.877189678966,26,48,325,17
"410",157966,"S18","SPA 3","vacation","21","Female","English",NA,"No","No",2,1,1,2,"No",3,6,0,30,36,50,33,3,0,1,0,13,15,4,3,0,14,24,19,27,84,12,10,26,50,2,0,0,36,123.211599893174,16,39,253,6
"411",157984,"F18","SPA 2","terrible","20","Female","English",NA,NA,"American Sign Language- 2 years in high school",3,3,2,4,"No",2,12,0,43,55,72,52,3,0,6,2,9,6,19,0,29,1,10,33,39,47,56,24,28,72,0,1,0,45,57.7919861202908,10,51,309,12
"412",157984,"S18","SPA 1","vacation","19","Female","English","n/a","n/a","American Sign Language

2 years in High School",3,2,2,2,"No",1,13,0,11,24,40,18,6,0,2,0,14,7,4,0,0,13,8,19,28,36,12,9,22,40,0,0,0,27,95.0359169415186,10,29,172,9
"413",157984,"S19","SPA 21","terrible","20","Female","English",NA,"no","American sign language, 2 years",3,4,3,3,"No",21,0,1,60,61,83,56,4,1,7,4,11,10,26,0,23,1,18,34,61,86,39,21,44,83,1,0,0,41,50.1192385084575,19,60,385,13
"414",157984,"W19","SPA 3","terrible","20","Female","English","n/a","n/a","American Sign Language 2 years",3,3,2,2,"No",3,9,3,34,46,61,44,0,2,0,7,8,4,14,0,26,0,13,32,35,47,31,16,32,61,1,0,0,38,53.5503062117235,13,47,260,10
"415",158000,"S18","SPA 22","vacation","23","Male","English",NA,NA,NA,3,3,3,3,"No",22,9,0,20,29,45,27,2,0,5,0,11,23,1,1,0,4,25,16,55,63,8,10,30,45,0,0,0,29,55.6925701368826,30,24,251,12
"416",158133,"W18","SPA 3","vacation","19","Male","English","n/a","no","n/a",4,4,2,3,"No",3,5,1,37,43,62,38,5,0,2,0,17,31,2,1,0,9,17,22,30,64,18,13,31,62,6,0,0,36,56.2363312545046,19,38,280,13
"417",158144,"W18","SPA 3","vacation","19","Female","English",NA,"Cantonese and Vietnamese","cantonese and vietnamese conversational level",3,3,3,3,"No",3,21,2,22,45,68,42,3,0,0,0,23,29,1,4,0,11,20,17,36,59,14,10,39,68,3,0,0,36,82.5288546385081,21,47,276,12
"418",158172,"SU17","SPA 3","vacation","22","Male","Other","Bangla","Bangla","None",2,3,3,3,"No",3,12,0,20,32,52,32,0,0,3,0,17,27,0,0,1,4,24,25,40,61,13,20,41,52,0,0,0,19,56.4,24,35,282,11
"419",158190,"S18","SPA 23","vacation","20","Female","Spanish",NA,"Spanish","learned Spanish first then English at school ",5,5,5,5,"Yes",23,13,0,23,36,59,34,2,0,3,1,19,25,4,0,7,0,16,21,39,48,30,14,31,59,1,0,0,18,47.2277075698218,19,32,261,20
"420",158213,"SU17","SPA 1","vacation","25","Female","English",NA,"No.",NA,1,2,1,1,"No",1,16,4,23,43,60,36,4,3,3,1,13,35,0,4,1,0,12,23,37,63,22,11,26,60,2,0,0,61,59.9192213781877,16,39,259,5
"421",158950,"S18","SPA 3","vacation","19","Female","English",NA,"Cantonese","French, 3 years

Chinese, 7 years",4,3,2,4,"No",3,9,0,24,33,47,32,1,0,3,0,11,11,0,0,2,20,18,21,45,60,9,15,37,47,2,0,0,39,90.2281869394333,21,33,254,13
"422",161668,"F18","SPA 3","terrible","20","Female","English","no","no","no",1,2,1,1,"No",3,11,0,24,35,50,34,1,0,3,2,10,5,16,0,14,0,18,16,46,56,21,9,29,50,1,0,0,30,62.9307438156557,19,35,251,5
"423",161732,"F18","SPA 2","terrible","20","Female","English","n/a","no","n/a",1,2,1,1,"No",2,4,0,4,8,11,8,0,0,2,0,1,6,0,0,2,0,3,3,17,13,3,3,8,11,0,0,0,10,50.4463667820069,4,4,61,5
"424",161732,"W19","SPA 3","terrible","21","Female","English","n/a","no","no",3,4,2,3,"Yes",3,17,0,15,32,50,30,2,0,2,0,16,7,10,0,13,2,4,17,43,56,14,9,38,50,7,1,0,35,49.0898358302682,3,42,257,12
"425",162023,"S18","SPA 24","vacation","20","Female","English",NA,"No",NA,3,3,1,3,"No",24,13,0,18,31,58,30,1,0,1,3,23,25,1,2,0,3,14,16,48,72,11,20,42,58,1,0,0,36,74.0127379619261,15,43,291,10
"426",162023,"W18","SPA 23","vacation","19","Female","English",NA,NA,NA,3,2,1,3,"No",23,10,1,19,30,53,29,0,1,4,0,19,19,0,1,0,9,12,20,28,68,20,13,31,53,1,0,0,55,96.9255507987888,15,42,256,9
"427",162990,"S18","SPA 2","vacation","22","Female",NA,"English ","No","None",4,3,4,3,"No",2,0,0,26,26,46,23,3,0,1,0,19,9,1,0,0,16,20,17,33,67,19,15,38,46,0,0,0,46,46.8533993681717,22,38,261,14
"428",163127,"W18","SPA 3","vacation","28","Male","English",NA,NA,NA,2,2,2,2,"No",3,18,2,27,47,55,36,10,1,0,0,8,32,3,0,2,9,16,13,56,62,16,7,35,55,0,0,0,31,42.0064278412906,18,39,259,8
